station_id	Station Code	Station name	latitude	longitude	altitude	NVE Vatn nr	NVE Vassdrag nr	Kommune	Fylke Nr	Fylke	Region	Region_2	Region_3	Region 4	lake_area_km2	basin_area_km2	lake_catchm_%	mar_limit	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	sea	nodata	sum	year	resa_id	Uke_19	sample_date_19	Dyp	Uke_95	sample_date_95	LakeTemp_19	2019_ALK	2019_Al/Il	2019_Al/R	2019_Al	2019_Ca	2019_Cl	2019_DOC C	2019_F	2019_Fe	2019_KOND	2019_K	2019_Mg	2019_Mn	2019_NH4-N	2019_NO3-N	2019_Na	2019_PO4-P	2019_SO4	2019_*SO4	2019_SiO2	2019_TOC	2019_CNDOM	2019_CNDOMcorr	2019_TOTN	2019_TON	2019_TONcorr	2019_TOTP	2019_Temp_oC	2019_pH	2019_H	2019_LAL	2019_ALKE	2019_ANC	2019_ANCorg	comment_station	1995_ALK	1995_Al/Il	1995_IlAl_DOM	1995_Al/R	1995_Ca	1995_Cl	1995_F	1995_Fe	1995_KOND	1995_K	1995_Mg	1995_Mn	1995_NH4-N	1995_NO3-N	1995_Na	1995_SO4	1995_*SO4	1995_SiO2	1995_TOC	1995_CNDOM	1995_CNDOMcorr	1995_TOTN	1995_TON	1995_TONcorr	1995_TOTP	1995_pH	1995_H	1995_LAL	1995_ALKE	1995_ANC	1995_ANCorg
3474	1228-1-12	HOH 1367	60.02861249	6.82272231	1366	27782	048.DB2Z	Odda kommune	12	Hordaland	3	Mountains (3)	Mountains (3)	3-Mountains	0.049660907	0.3231	15.3701354	Above	1365.394287	1403.26385	1519.700439	0	0	0	78.08785578	0	0	21.91214577	0	0	100.0000015	2019	3474	42	10.14.2019	20	38	09.21.1995	3.2	0.046	5	5	9.6	0.25	0.41	0.21	2	3	0.37	0.048	0.051	1.1	5	9	0.33	1	0.2	0.140757452	0.27	0.4	11.42857143	10	49	35	40	2		5.81	1.548816619	0	16.85139764	16.23738276	14.87738276		0.032	10	50	17	0.1	0.4	40	45.6	0.49	0.02	0.03	2.5	0	77	0.25	0.3	0.218928465	0.2	0.2	13.33333333	13.33333333	92	15	15	1	5.3	5.011872336	7	0.808566274	-4.181726109	-4.861726109
3475	1228-1-13	HOH 1263	59.97885626	7.06228357	1261	11780	036.HB	Odda kommune	12	Hordaland	3	Mountains (3)	Mountains (3)	3-Mountains	0.03498839	4.3365	0.806834772	Above	1262.12439	1439.636112	1639.272705	0	0	0	98.626567	0	0	1.37343779	0	0	100.0000048	2019	3475	40	10.03.2019	0.5	38	09.21.1995	2	0.059	5	5	3.6	0.82	0.44	0.1	8	2.2	0.77	0.049	0.1	0.41	2	65	0.43	1	0.75	0.567617355	0.78	0.16	8	7.272727273	87	20	22	1		6.29	0.512861384	0	30.7814876	36.57833575	36.03433575		0.044	10	18.18181818	10	0.46	0.3	40		0.58	0.1	0.07	1.3	0	110	0.31	0.9	0.689404275	0.6	0.55			110	0	0	9	5.79	1.621810097	0	14.67480074	9.70226044	7.83226044
3476	1228-1-21	Litlavatn	59.885	6.849	928	23293	036.G2	Odda kommune	12	Hordaland	3	Mountains (3)	Mountains (3)	3-Mountains	0.045394656	3.2818	1.383224334	Above	927.4242554	1165.362179	1474.165527	0	0	0	98.07021113	0	0	1.929787923	0	0	99.99999905	2019	3476	40	10.03.2019	7.1	38	09.21.1995	6.7	0.047	8	13	30	0.27	0.97	0.23	5	6.1	0.67	0.047	0.096	1.8	2	2	0.67	1	0.41	0.283859282	0.53	0.5	14.28571429	13.51351351	39	35	37	1		5.8	1.584893192	5	17.93508706	15.81737617	14.11737617		0.033	10	50	12	0.15	0.3	40	19.8	0.44	0.04	0.03	1.5	0	72	0.2	0.5	0.378169949	0.2	0.2	10	10	92	20	20	1	5.38	4.168693835	2	2.164357508	-4.33636753	-5.01636753
3477	1228-1-42	HOH 1166	59.999	6.488	1166	27807	048.D0	Odda kommune	12	Hordaland	3	Mountains (3)	Mountains (3)	3-Mountains	0.045020793	0.2802	16.06737797	Above	1165.488037	1194.070307	1240.307861	0	0	0	82.68644896	0	0	17.31355114	0	0	100.0000001	2019	3477	39	09.24.2019	12.3	44	11.03.1995	7.2	0.068	5	5	14	0.92	0.69	0.56	5	1.8	0.78	0.097	0.1	0.4	2	5	0.58	1	0.52	0.379596817	0.3	0.37	10.88235294	10.27777778	41	34	36	1		6.24	0.575439937	0	40.29747385	51.33969591	50.08169591		0.046	10	33.33333333	10	0.72	1	40	38.9	1.01	0.12	0.14	4	0	106	0.68	1.2	0.897459781	0.49	0.3	12	12	131	25	25	2	6.03	0.933254301	0	16.85139764	19.33401498	18.31401498
3478	1228-2-9	HOH 1110	59.84	6.631	1107	23363	037.BJ	Odda kommune	12	Hordaland	3	Mountains (3)	Mountains (3)	3-Mountains	0.119239496	4.8304	2.468522188	Above	1104.62915	1181.738655	1335.046143	0	0	0	84.34519308	0	0	15.65480552	0	0	99.9999986	2019	3478	39	09.24.2019	7.7	44	11.03.1995	6.6	0.044	5	5	17	0.29	0.88	0.13	3	4.1	0.67	0.056	0.096	2	2	23	0.67	1	0.43	0.302682886	0.25	0.37	6.379310345	6.166666667	83	58	60	1		5.59	2.570395783	0	14.67480074	17.66901046	16.41101046		0.028	10	38.46153846	29	0.21	1.5	40		1.15	0.09	0.12		0	110	0.83	0.9	0.645912436	0.16	0.26	9.62962963	9.62962963	137	27	27	1	5.08	8.317637711	19	0	-10.14697427	-11.03097427
3479	1228-3-4	Kaldevatn	59.794	7.013	1205	1871	036.FD	Odda kommune	12	Hordaland	3	Mountains (3)	Mountains (3)	3-Mountains	2.756630638	14.7529	18.68534755	Above	1196.978516	1294.271472	1550.851074	0	0	0	78.66831754	0	0	21.33168339	0	0	100.0000009	2019	3479	39	09.24.2019	17.8	38	09.21.1995		0.049	5	5	16	0.43	0.44	0.3	6	8.1	0.55	0.098	0.082	2.9	3	50	0.44	1	0.45	0.33419161	0.34	0.41	7.192982456	6.833333333	110	57	60	2		5.76	1.737800829	0	20.09467965	24.71269209	23.31869209		0.034	10	38.46153846	21	0.38	1	40	25.2	0.84	0.1	0.09	7.4	0	135	0.56	1	0.741842618	0.3	0.26	10.4	10.4	160	25	25	1	5.41	3.89045145	11	3.400778897	-5.382641994	-6.266641994
3480	1228-3-8	Reinsnosvatnet	59.94953678	6.67825571	594	1702	048.DB	Odda kommune	12	Hordaland	3	Mountains (3)	Mountains (3)	3-Mountains	3.354483627	120.5371	2.782947015	Above	593.6951294	1166.586872	1632.708008	0	0.14695071	8.24604152	80.51630353	0.950804013	0.918483691	9.221415409	0	0	99.99999887	2019	3480	42	10.14.2019	76.4	38	09.21.1995	8.6	0.047	7	12	27	0.54	0.71	0.7	9	6.9	0.68	0.078	0.098	1.5	6	48	0.58	1	0.54	0.39443367	0.62	0.64	30.47619048	23.7037037	75	21	27	1		5.94	1.148153621	5	17.93508706	27.962838	25.786838		0.034	10	30.3030303	21	0.33	0.9	40	34.9	0.76	0.07	0.08	2.2	0	96	0.58	0.9	0.667658356	0.4	0.33	23.57142857	23.57142857	110	14	14	1	5.43	3.715352291	11	3.400778897	-0.911046208	-2.033046208
3482	1231-1-7	HOH 1342	60.103	7.465	1340	18704	015.R2Z	Ullensvang herad	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.079080486	0.4362	18.12940985	Above	1341.987427	1361.789317	1423.888916	0	0	0	74.90039551	5.552870532	0	19.54673366	0	0	99.9999997	2019	3482	40	10.03.2019	3.7	38	09.21.1995	3.1	0.109	5	5	2.8	2.89	0.26	0.51	30	33	1.95	0.093	0.063	1.8	4	2	0.56	1	3.26	2.527136531	2.45	0.76	10.4109589	9.87012987	79	73	77	2		6.8	0.158489319	0	83.08333163	101.0657987	98.4817987		0.076	10	22.72727273	10	1.69	0.4	40	51.5	1.2	0.09	0.05	2.3	0	7	0.37	2.6	2.008525844	1.5	0.44	7.213114754	7.213114754	68	61	61	3	6.46	0.34673685	0	48.70451279	40.92464038	39.42864038
3483	1231-1-9	HOH 1274	60.06104674	7.32619302	1269	18902	016.M8	Ullensvang herad	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.085664421	0.3449	24.8374661	Above	1266.00769	1273.220789	1287.501831	0	0	0	72.82159744	0	0	27.17845238	0	0	100.0000498	2019	3483	40	10.01.2019	2.3	38	09.21.1995	2.5	0.052	5	5	6.4	1.09	0.32	0.62	20	22	0.93	0.061	0.058	1	10	1	0.36	1	1.77	1.365614072	0.41	0.76	10.55555556	9.268292683	83	72	82	2		6.01	0.977237221	0	23.3177468	31.14563338	28.56163338		0.036	10	20	10	0.76	0.5	40	53.6	0.88	0.08	0.05	2.7	0	7	0.32	2.1	1.615858616	0.1	0.5	6.849315068	6.849315068	80	73	73	3	5.49	3.235936569	0	5.755061032	-0.32387251	-2.02387251
3484	1231-1-14	HOH 1253	60.263	6.965	1250	27555	050.1C	Ullensvang herad	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.044885946	0.3129	14.34514082	Above	1257	1273.965564	1323.060669	0	0	0	76.82127076	0	0	23.17873453	0	0	100.0000053	2019	3484	40	10.03.2019	6.8	44	10.31.1995	2.1	0.212	5	8	7.7	4.34	0.51	0.81	5	4.9	2.48	0.067	0.15	2.4	4	6	0.47	1	0.69	0.518395182	0.44	0.94	15.93220339	14.92063492	69	59	63	1		7.18	0.066069345	3	189.0766241	222.1694568	218.9734568		0.122	10	10	10	2.22	0.8	40	36.2	1.55	0.07	0.13	2.4	0	37	0.42	1	0.749091257	0.33	1	18.18181818	18.18181818	92	55	55	2	6.81	0.154881662	0	96.54209788	95.504437	92.104437
3485	1231-2-2	Kj?lo	60.252	6.871	1172	27830	050.1D	Ullensvang herad	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.163327614	19.8642	0.822220948	Above	1175.56958	1373.761762	1681.026367	0	0	0	91.87941077	0	2.651083454	5.469505794	0	0	100	2019	3485	39	09.26.2019	1.2	44	10.31.1995	6.3	0.156	5	6	3.3	2.91	0.54	0.1	5	3.8	1.78	0.025	0.45	2.6	10	17	0.38	1	0.9	0.680705908	0.26	0.26	10.4	7.428571429	52	25	35	1		6.96	0.10964782	1	131.6051447	164.9290405	164.0450405		0.156	10	23.25581395	10	2.57	0.6	40	71.2	1.81	0.05	0.28	2.2	0	20	0.39	0.8	0.600722734	0.22	0.43	15.92592593	15.92592593	47	27	27	1	6.99	0.102329299	0	131.6051447	134.5129154	133.0509154
3486	1231-2-7	HOH 1343	60.19130169	7.16521219	1343	18118	050.ADZ	Ullensvang herad	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.114100323	0.6499	17.55659686	Above	1343	1364.073396	1433.580688	0	0	0	74.32121847	7.187814973	0	18.49096655	0	0	99.99999999	2019	3486	40	10.03.2019	4.7	44	10.29.1995	1.8	0.068	5	5	2.5	1.71	0.35	0.28	12	23	1.21	0.013	0.045	1	3	2	0.4	1	2.14	1.652418528	0.89	0.55	13.41463415	12.5	46	41	44	2		6.44	0.363078055	0	40.29747385	52.40570217	50.53570217		0.044	10	23.80952381	10	0.98	0.6	40	34.5	0.93	0.05	0.06	3.7	0	38	0.41	1.8	1.378808551	0.69	0.42	12.35294118	12.35294118	72	34	34	2	5.82	1.513561248	0	14.67480074	15.83687673	14.40887673
3487	1231-2-24	Trollavatnet	60.32773772	6.91611079	1280	27475	050.1B	Ullensvang herad	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.2294266	6.7771	3.385321155	Above	1282	1369.593956	1565.646118	0	0	0	95.45367241	0	0	4.54630827	0	0	99.99998068	2019	3487	39	09.26.2019	20	44	10.31.1995	4.4	0.112	5	5	5.4	2.19	0.5	0.11	4	4	1.28	0.024	0.14	1.4	8	3	0.4	1	0.81	0.612127912	0.31	0.41	11.38888889	9.318181818	47	36	44	1		6.77	0.169824365	0	86.19242664	108.2000667	106.8060667		0.075	10	21.27659574	10	1.4	0.8	40	67.4	1.21	0.06	0.12	3	0	50	0.5	1.3	0.982517002	0.36	0.47	13.05555556	13.05555556	86	36	36	1	6.6	0.251188643	0	47.65576249	49.81358113	48.21558113
3488	1231-3-20	Litlosvatnet	60.08384584	7.14314134	1170	43	016.N3A	Ullensvang herad	12	Hordaland	6	West (6+7)	West (6+7)	4-West	1.531820713	61.5548	2.48854795	Above	1169.976563	1323.06755	1620.289795	0	0	0	87.12906286	2.554902043	0	10.316037	0	0	100.0000019	2019	3488	40	10.03.2019	19	44	10.29.1995	5.4	0.124	5	5	2.4	2.31	0.34	0.15	11	9.6	1.62	0.02	0.23	2.2	3	2	0.39	1	1.52	1.170367754	0.52	0.38	13.10344828	11.875	34	29	32	2		6.88	0.131825674	0	98.60966975	110.5006386	109.2086386		0.081	10	37.03703704	10	1.47	0.6	40	74.3	1.26	0.05	0.19	2.3	0	55	0.36	1.8	1.378808551	0.45	0.27	8.709677419	8.709677419	86	31	31	1	6.64	0.229086765	0	53.94041963	47.59488408	46.67688408
3489	1232-1-3	HOH 1200	60.459	7.626	1197	17206	050.CCZ	Eidfjord kommune	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.080340217	2.3562	3.409736733	Above	1199.901733	1262.908072	1338.040771	0	0	0	93.33839002	0	0	6.661609991	0	0	100	2019	3489	42	10.14.2019		38	09.17.1995	4.5	0.068	6	10	18	1.1	0.37	0.43	64	1.6	0.71	0.067	0.067	0.28	5	5	0.35	1	0.45	0.336728634	1.1	0.58	30.52631579	24.16666667	29	19	24	1		6.43	0.371535229	4	40.29747385	57.53354008	55.56154008		0.052	10	45.45454545	10	0.56	0.3	80	16	0.54	0.09	0.05	0.5	0	16	0.31	0.8	0.611595694	0.6	0.22	6.285714286	6.285714286	51	35	35	1	6.3	0.501187234	0	23.3177468	21.5826378	20.8346378
3490	1232-1-4	HOH 1324	60.127	7.36	1332	18537	016.M5	Eidfjord kommune	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.08030033	1.4085	5.701123891	Above	1331	1352.536173	1404.455078	0	0	0	87.59621932	1.789449588	0	10.614332	0	0	100.0000009	2019	3490	40	10.01.2019	11.8	38	09.21.1995	3.7	0.081	5	5	4.6	2.4	0.29	0.38	28	19	1.71	0.075	0.081	1	6	1	0.51	1	3.5	2.712789831	2.27	0.52	7.428571429	6.842105263	77	70	76	1		6.5	0.316227766	0	53.94041963	69.83134975	68.06334975		0.053	10	45.45454545	10	1.24	0.4	40		0.95	0.08	0.04	3.7	0	24	0.29	2.2	1.697291517	1	0.22	5.789473684	5.789473684	62	38	38	2	6.24	0.575439937	0	24.38840466	21.02602483	20.27802483
3491	1232-1-37	HOH 1360	60.478	7.524	1356	17138	050.CDB	Eidfjord kommune	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.048460114	0.4338	11.1710729	Above	1356	1388.496773	1471.626831	0	0	0	87.48736486	0	0	12.51263516	0	0	100	2019	3491	40	10.01.2019	3.5	38	09.17.1995	2.6	0.055	5	9	18	1.05	0.33	0.2	55	1.7	0.75	0.015	0.098	0.88	2	4	0.28	1	1.07	0.820591568	0.56	0.48	11.70731707	11.1627907	47	41	43	1		6.16	0.691830971	4	26.5249311	41.29119135	39.65919135		0.039	10	50	13	0.4	0.3	40		0.46	0.02	0.05	2.1	0	29	0.18	0.9	0.689404275	0.2	0.2	11.11111111	11.11111111	47	18	18	1	5.84	1.445439771	3	9.15730999	3.143751382	2.463751382
3492	1232-2-1	Inste Olavsbuvatni	60.426	7.639	1175	17305	050.CCZ	Eidfjord kommune	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.391921211	2.5357	15.45613482	Above	1175	1223.792326	1303.395264	0	0	0	83.12374424	0	0	16.8762576	0	0	100.0000018	2019	3492	40	10.01.2019	12	38	09.17.1995	4.9	0.078	5	5	2.9	2.06	0.41	0.19	29	4.9	1.64	0.05	0.27	2.5	2	1	0.43	1	3.2	2.475014902	1.22	0.46	12.43243243	11.79487179	40	37	39	1		6.56	0.27542287	0	50.80039344	66.87081508	65.30681508		0.076	10	47.61904762	10	2.03	0.5	60	29.9	1.5	0.13	0.14	1.6	0	12	0.41	3.7	2.860795922	0.7	0.21	6	6	47	35	35	2	6.58	0.263026799	0	48.70451279	41.9778583	41.2638583
3493	1232-3-18	Nordvatnet	60.23343788	7.38752075	1256	17898	015.R5Z	Eidfjord kommune	12	Hordaland	6	West (6+7)	West (6+7)	4-West	1.045812205	32.7711	3.191263659	Above	1257.789307	1323.442863	1536.065796	0	0	0	78.66460405	13.12392492	0	8.211423267	0	0	99.99995224	2019	3493	40	10.03.2019	2	44	10.29.1995	1.3	0.176	5	5	6.9	5	0.47	0.59	45	100	3.09	0.12	0.11	2	6	1	0.63	1	4.23	3.274268701	2.18	0.9	13.43283582	12.32876712	74	67	73	4		7.06	0.087096359	0	152.1627592	188.0518659	184.9918659		0.104	10	10	10	3.3	0.9	40	113.4	2.24	0.11	0.12	5.6	0	28	0.56	4.7	3.62438446	2	1	20	20	78	50	50	2	6.52	0.301995172	0	77.89669704	76.47290542	73.07290542
3494	1233-1-10	HOH 1240	60.599	7.29	1237	16663	051.1D	Ulvik herad	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.051300848	3.7128	1.381729376	Above	1238	1312.933096	1443.25293	0	0	0	89.55688602	0	0	10.44320265	0	0	100.0000887	2019	3494	39	09.26.2019	5.8	38	09.17.1995	5.7	0.08	5	6	9.4	2.2	0.73	0.1	19	2.9	1.45	0.078	0.097	0.4	5	5	0.43	1	2.17	1.661988687	0.57	0.33	10	8.684210526	43	33	38	1		6.5	0.316227766	1	52.89422901	72.68688391	71.56488391		0.057	10	50	10	1.13	0.2	40	71.3	0.83	0.07	0.06	1.3	0	42	0.16	1.9	1.471114412	0.2	0.2	18.18181818	18.18181818	53	11	11	2	6.36	0.436515832	0	28.65573746	21.87507792	21.19507792
3495	1233-2-15	HOH 1232	60.652	7.379	1234	16510	072.2G	Ulvik herad	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.265782613	23.4733	1.1322763	Above	1232	1428.946215	1764.057617	0	0	0	93.5245621	0	0	6.47544104	0	0	100.0000031	2019	3495	40	10.01.2019	30	38	09.17.1995	4	0.1	5	5	4.9	2.74	0.27	0.1	49	1.4	1.76	0.063	0.14	0.63	2	3	0.27	1	2.97	2.301129212	0.57	0.26	6.046511628	5.777777778	48	43	45	1		6.76	0.173780083	0	73.7426973	92.07583966	91.19183966		0.061	10	100	10	1.1	0.3	40	23.3	0.82	0.05	0.07	2.3	0	64	0.17	1.6	1.234064347	0.3	0.1	12.5	12.5	72	8	8	1	6.44	0.363078055	0	32.90272614	22.97915621	22.63915621
3496	1233-2-27	Kvannjolvatnet	60.653	6.997	1087	16481	062.FC1Z	Ulvik herad	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.589459522	13.9394	4.228729516	Above	1088	1289.422845	1601.989014	0	0	0	82.69724618	0	2.592167106	14.71058859	0	0	100.0000019	2019	3496	39	09.26.2019	38.7	37	09.16.1995	6.2	0.049	6	7	11	0.41	0.39	0.13	3	2.5	0.45	0.061	0.06	1	6	22	0.35	1	0.35	0.258195188	0.32	0.35	6.25	5.64516129	84	56	62	1		5.87	1.348962883	1	20.09467965	22.74887075	21.55887075		0.034	10	100	13	0.14	0.6	40		0.5	0.09	0.04	1.9	0	91	0.29	0.5	0.367296989	0.2	0.1	5.882352941	5.882352941	108	17	17	2	5.57	2.691534804	3	3.400778897	-8.637942476	-8.977942476
3497	1233-2-31	HOH 1410	60.659	7.451	1408	16482	072.2G	Ulvik herad	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.290461405	4.0875	7.106089411	Above	1410	1533.33441	1764.057617	0	0	0	91.75370957	0	0	8.246300403	0	0	100.00001	2019	3497	40	10.01.2019	2.3	37	09.16.1995	2.6	0.154	5	6	1.4	4.89	0.22	0.1	18	1.1	3.09	0.089	0.23	0.69	2	20	0.23	1	5.57	4.325964496	0.65	0.23	6.216216216	5.897435897	59	37	39	1		7.06	0.087096359	1	129.5469909	151.7548885	150.9728885		0.076	10	50	10	1.68	0.3	40	74.5	1.12	0.05	0.1	3.4	0	73	0.14	2.2	1.700915837	0.2	0.2	50	50	77	4	4	2	6.62	0.239883292	0	48.70451279	39.94988625	39.26988625
3498	1234-3-2	Granvinsvatnet	60.556	6.72	23	2010	052.1B	Granvin herad	12	Hordaland	7	West (6+7)	West (6+7)	4-West	4.134862748	141.0626	2.931225391	Below	23.73544693	656.0561907	1574.50769	0.072341371	4.745671098	51.67699257	31.53345609	7.861893264	0.022596583	4.087049027	0	0	100	2019	3498	42	10.17.2019	88	37	09.16.1995	9.7	0.083	21	24	70	1.36	1.66	2.5	15	51	1.73	0.29	0.28	4.7	4	107	1.44	2	0.97	0.694579532	1.59	2.6	23.85321101	23.00884956	220	109	113	5		6.48	0.331131121	3	56.03141905	86.57874892	77.73874892		0.06	17	11.33333333	23	0.73	1.5	40	84.9	1.26	0.27	0.2	7.1	14	77	1	1.3	0.957146763	0.8	1.5	27.27272727	21.73913043	146	55	69	3	6.22	0.602559586	6	31.84264061	29.40750144	24.30750144
3499	1235-1-8	HOH 1241	60.549	6.342	1243	27344	062.CC	Voss kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.092181301	1.2201	7.555225096	Above	1242.804565	1267.137776	1342.010864	0	0	0	81.86400548	0	0	18.13599457	0	0	100	2019	3499	39	09.24.2019	4.1	37	09.16.1995	6	0.052	5	5	20	0.48	0.77	0.44	5	23	0.59	0.048	0.083	1.1	2	1	0.61	1	0.27	0.182175907	0.19	0.56	8.888888889	8.615384615	66	63	65	3		5.81	1.548816619	0	23.3177468	31.27061587	29.36661587		0.035	10	50	10	0.2	0.6	40	44.3	0.48	0.03	0.04	2.3	0	59	0.32	0.5	0.367296989	0.1	0.2	11.11111111	11.11111111	77	18	18	2	5.58	2.630267992	0	4.591165144	-3.589459375	-4.269459375
3500	1235-1-30	HOH 1056	60.735	6.368	1047	27258	062.BD	Voss kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.111907567	1.994	5.612215019	Above	1047	1150.656971	1310.39502	0	0	0	88.80060008	0	0	11.19940939	0	0	100.0000095	2019	3500	39	09.24.2019	36.5	37	09.16.1995	6.8	0.053	5	5	20	0.53	0.62	0.82	4	9.4	0.58	0.069	0.099	2.8	4	19	0.52	1	0.26	0.179831529	0.3	0.61	16.94444444	15.25	59	36	40	1		6	1	0	24.38840466	35.00176895	32.92776895		0.04	10	50	10	0.28	0.6	40	45.6	0.51	0.06	0.06	5.4	0	59	0.35	0.5	0.367296989	0.2	0.2	11.11111111	11.11111111	77	18	18	19	5.87	1.348962883	0	10.27228588	4.12014861	3.44014861
3501	1235-2-32	HOH 1167	60.516	6.337	1163	27369	062.CB	Voss kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.168971877	4.29	3.938738392	Above	1162.840576	1224.284289	1348.990601	0	0	0	89.48807482	0	1.414453984	9.09747123	0	0	100	2019	3501	39	09.24.2019	24.8	37	09.16.1995	5.7	0.044	5	5	10	0.31	0.6	0.24	4	5	0.55	0.049	0.075	2.2	2	20	0.52	1	0.38	0.273926691	0.28	0.32	6.530612245	6.274509804	71	49	51	2		5.61	2.454708916	0	14.67480074	19.38932365	18.30132365		0.031	10	50	10	0.12	0.5	40		0.56	0.04	0.04	2.8	0	94	0.29	0.4	0.293112727	0.1	0.2	100	100	96	2	2	1	5.34	4.570881896	0	0	-6.225945074	-6.905945074
3502	1235-2-38	Gr?nlivatnet	60.555	6.594	530	27337	052.1C	Voss kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.618994587	13.3212	4.646687886	Above	530.3150635	765.7535357	1164.68457	0	0.614847786	41.15938157	48.56432203	4.879866899	0	4.781582102	0	0	100.0000004	2019	3502	42	10.17.2019	13	37	09.16.1995	7	0.073	12	15	44	1.23	0.9	2	10	37	1.19	0.09	0.17	7.1	12	22	0.76	1	0.84	0.620973207	0.77	2.2	33.33333333	28.20512821	100	66	78	3		6.37	0.426579519	3	45.55654693	67.13218557	59.65218557		0.063	11	8.461538462	15	0.92	1	40	44.2	1.06	0.11	0.16	14.7	5	18	0.71	1.4	1.053076944	0.4	1.3	19.40298507	18.05555556	90	67	72	2	6.4	0.398107171	4	35.01990641	34.48268052	30.06268052
3503	1235-3-14	Storavatnet	60.496	6.387	963	2013	052.4D	Voss kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	1.689678803	9.8729	17.11431092	Above	962.1044922	1098.492398	1311.683228	0	0	0	80.82239478	0	0.375114086	18.80249098	0	0	99.99999985	2019	3503	42	10.17.2019	17	37	09.16.1995	6.6	0.042	5	5	9.6	0.29	0.88	0.17	3	2.6	0.62	0.036	0.1	1.6	30	45	0.67	2	0.3	0.20153173	0.18	0.34	340	10.96774194	76	1	31	3		5.7	1.995262315	0	12.4832874	20.6214914	19.4654914		0.03	10	50	18	0.16	1.2	40		0.88	0.06	0.09	3.1	0	119	0.61	0.7	0.501168233	0.1	0.2	66.66666667	66.66666667	122	3	3	2	5.27	5.370317964	8	0	-13.46245653	-14.14245653
3504	1238-2-23	?yjordsvatnet	60.264	6.123	73	26917	53.1	Kvam herad	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.13227278	3.5985	3.675775462	Above	72.36677551	287.7745727	861.2033691	0	7.384560523	73.57254872	13.18262622	0.899585538	0	4.960679106	0	0	100.0000001	2019	3504	42	10.17.2019	28	37	09.16.1995	9.3	0.164	20	24	66	3.61	3.9	3.4	15	98	3.64	0.37	0.55	17	2	150	2.58	5	1.37	0.924629092	1.32	3.7	17.78846154	17.61904762	360	208	210	14		6.89	0.128824955	4	139.8332118	197.9723839	185.3923839		0.167	11	2.972972973	10	3.02	3.7	40	159.3	3.49	0.39	0.57	31.2	36	107	2.68	2.7	1.966731868	0.3	3.7	18.78172589	15.87982833	340	197	233	8	6.85	0.141253754	0	142.9169533	158.4847025	145.9047025
3505	1238-2-42	Djupebottvatnet	60.494	6.354	990	27383	052.4C	Kvam herad	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.164068965	6.2636	2.619403614	Above	989.2792969	1161.434319	1299.192505	0	0	0	91.21950383	0	1.04526098	7.735235141	0	0	99.99999995	2019	3505	42	10.17.2019	25	37	09.16.1995	5.5	0.042	5	5	9.1	0.25	0.79	0.14	3	4.9	0.56	0.035	0.086	0.99	4	21	0.59	2	0.25	0.165889327	0.21	0.33	12.22222222	10.64516129	52	27	31	23		5.59	2.570395783	0	12.4832874	17.40539265	16.28339265		0.031	10	50	10	0.06	0.5	40		0.5	0.03	0.03	0.9	0	66	0.23	0.3	0.215304145	0.1	0.2	9.523809524	9.523809524	87	21	21	1	5.4	3.981071706	0	0	-8.827644081	-9.507644081
3506	1238-3-15	Myklavatnet	60.412	6.076	814	2016	052.7AB	Kvam herad	12	Hordaland	7	West (6+7)	West (6+7)	4-West	1.788399421	11.3674	15.73270423	Above	809.1236572	925.0048384	1265.326904	0	0	0	79.30795528	0	0	20.69204473	0	0	100	2019	3506	42	10.17.2019	55	37	09.16.1995	7.3	0.052	5	6	15	0.51	1.41	0.3	4	3.4	0.86	0.077	0.14	2	4	36	1.01	3	0.36	0.229007983	0.24	0.47	10.44444444	9.591836735	85	45	49	3		6.03	0.933254301	1	23.3177468	33.31472127	31.71672127		0.029	10	50	18	0.24	1.8	40		1.15	0.11	0.15	4.3	0	108	0.94	1	0.712848058	0.4	0.2	7.692307692	7.692307692	134	26	26	2	5.26	5.495408739	8	0	-11.28755052	-11.96755052
